label,text
spam,GIẢM GIÁ 30%: máy giặt. Click ngay: www.invest.asia
ham,U don't remember that old commercial?
ham,I thk 530 lor. But dunno can get tickets a not. Wat u doing now?
ham,&lt;#&gt; ISH MINUTES WAS 5 MINUTES AGO. WTF.
ham,Then ü come n pick me at 530 ar?
spam,HỖ TRỢ VAY VỐN: Chỉ cần CMND + SIM. Lãi 1.5%. Duyệt tự động: bit.ly/qym0uk
ham,What happened in interview?
spam,"💼 TUYỂN DỤNG GẤP! Lương 2000k/tháng, làm online. Đăng ký: bit.ly/sg7a07"
ham,Ay wana meet on sat?ü wkg on sat?
ham,I AM AT A PARTY WITH ALEX NICHOLS
ham,Same as u... Dun wan... Y u dun like me already ah... Wat u doing now? Still eating?
ham,Họp dự án A chuyển sang 10h21 nhé. Nhớ mang report.
ham,Nope... Juz off from work...
ham,;-) ok. I feel like john lennon.
spam,"XXXMobileMovieClub: To use your credit, click the WAP link in the next txt message or click here>> http://wap. xxxmobilemovieclub.com?n=QJKGIGHJJGCBL"
spam,🏆 GIẢI ĐẶC BIỆT! SAMSUNG S24 dành cho bạn. NHANH TAY: bit.ly/ekokq7
spam,🏦 KHOẢN VAY 2000M đã được duyệt cho bạn. Xác nhận nhận tiền: bit.ly/ny7vc3
ham,Then u better go sleep.. Dun disturb u liao.. U wake up then msg me lor..
spam,TIN VUI! SIM của bạn trúng thưởng TV SONY 4K. Gọi 0906432789 trong vòng 20h để nhận!
spam,"VAY NHANH 2000 TRIỆU! Lãi 1%, không giữ giấy tờ. Gọi: 0988529616"
ham,"Happy or sad , one thing about past is- ""Its no more"" GOOD MORNING :-):-)."
ham,It's é only $140 ard...É rest all ard $180 at least...Which is é price 4 é 2 bedrm ($900)
spam,💰 CƠ HỘI VIỆC LÀM: Thu nhập 10000-1500k/tháng. Liên hệ: 0950590259
ham,I am sorry it hurt you.
ham,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!
spam,"🏠 LÀM VIỆC TẠI NHÀ, lương 2000k. Không cần kinh nghiệm. Đăng ký: bit.ly/thu4qz"
spam,CHÚC MỪNG! Bạn trúng MACBOOK từ VNPay. Liên hệ: 0966159588 để nhận ngay!
ham,Is xy going 4 e lunch?
ham,Just curious because my cuz asked what I was up to
ham,"Aight, call me once you're close"
spam,HOT DEAL: Giảm 49% tại Sendo. Mã: SALE956. Hết hạn trong 16h!
spam,KHẨN CẤP! Internet Banking của bạn sắp bị khóa. Cập nhật thông tin tại: bit.ly/vzj132
spam,💎 TRADE Forex - Lời 30% chỉ trong 48h! Đăng ký: bit.ly/r52kpb
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906
ham,"I'm nt goin, got somethin on, unless they meetin 4 dinner lor... Haha, i wonder who will go tis time..."
ham,"Its Ur luck to Love someone. Its Ur fortune to Love the one who Loves U. But, its a miracle to Love a person who can't Love anyone except U... Gud nyt..."
ham,Was doing my test earlier. I appreciate you. Will call you tomorrow.
spam,SALE SỐC: Giảm đến 49% điện thoại. Truy cập my.shop.com ngay!
spam,SALE SỐC: Giảm đến 69% gia dụng. Truy cập www.shop.online ngay!
spam,Block Breaker now comes in deluxe format with new features and great graphics from T-Mobile. Buy for just £5 by replying GET BBDELUXE and take the challenge
spam,🔥 FLASH SALE 12h! Máy giặt giảm 90%. MUA NGAY: bit.ly/afkpz9
ham,"Ok., is any problem to u frm him? Wats matter?"
spam,KHUYẾN MÃI: mỹ phẩm giảm 75%. Áp dụng mã SALE239!
spam,HOT DEAL: Giảm 50% tại Tiki. Mã: SALE206. Hết hạn trong 48h!
spam,🏦 KHOẢN VAY 50000M đã được duyệt cho bạn. Xác nhận nhận tiền: bit.ly/zcex8w
spam,TIN VUI! SIM của bạn trúng thưởng TV SONY 8K. Gọi 0991281384 trong vòng 47h để nhận!
spam,"VAY NHANH 1000 TRIỆU! Lãi 1%, không giữ giấy tờ. Gọi: 0904003577"
spam,SALE SỐC: Giảm đến 38% gia dụng. Truy cập www.shop.com ngay!
ham,From here after The performance award is calculated every two month.not for current one month period..
ham,So when do you wanna gym?
ham,A lot of this sickness thing going round. Take it easy. Hope u feel better soon. Lol
spam,CHÚC MỪNG! Bạn trúng TV SONY 8K từ VNPay. Liên hệ: 0913752013 để nhận ngay!
ham,\Keep ur problems in ur heart
ham,Cuộc họp dự án B lùi sang 10h30. Đừng quên laptop.
ham,"The world suffers a lot... Not because of the violence of bad people. But because of the silence of good people!, Gud night...."
ham,Also are you bringing galileo or dobby
spam,KHUYẾN MÃI: thời trang giảm 30%. Áp dụng mã SALE982!
spam,🚀 BNB SẮP TĂNG GIÁ! Mua ngay hôm nay. Hướng dẫn: bit.ly/ny7vc3
spam,HOT DEAL: Giảm 70% tại Sendo. Mã: SALE401. Hết hạn trong 15h!
spam,"VAY NHANH: Duyệt trong 20h, lãi suất 4%. LH: 0957695681"
ham,Ok going to sleep. Hope i can meet her.
spam,🏦 KHOẢN VAY 500M đã được duyệt cho bạn. Xác nhận nhận tiền: bit.ly/woe35s
ham,I am in a marriage function
spam,SALE SỐC: Giảm đến 45% gia dụng. Truy cập www.shop.vn ngay!
spam,⚠️ CẢNH BÁO: Tài khoản Tài khoản ngân hàng của bạn có dấu hiệu bất thường. Xác minh: bit.ly/6dgkyc
ham,Have a good evening! Ttyl
spam,📈 KIẾM 10000K/NGÀY từ Ethereum! Khóa học MIỄN PHÍ: bit.ly/lsjfa0
spam,SALE SỐC! Máy giặt chỉ còn 5000đ. Áp dụng mã VN85684. Link: bit.ly/afkpz9
ham,Ok ill send you with in &lt;DECIMAL&gt; ok.
ham,Fine i miss you very much.
ham,Is she replying. Has boye changed his phone number
spam,TIN VUI! Bạn được chọn nhận XE SH. Click: bit.ly/z09t78 hoặc gọi 0982836110 trước 24h!
spam,ƯU ĐÃI LỚN: Mua Samsung chỉ với 5000000trđ tại m.secure.com. Mã: SALE731
spam,TRÚNG THƯỞNG! FPT trao SAMSUNG S24 trị giá 500đ. Xác nhận: bit.ly/lvcwfy
spam,FLASH SALE 25H: iPad giảm 40%. Số lượng có hạn!
spam,Get ur 1st RINGTONE FREE NOW! Reply to this msg with TONE. Gr8 TOP 20 tones to your phone every week just £1.50 per wk 2 opt out send STOP 08452810071 16
ham,Enjoy ur life. . Good night
spam,SALE SỐC: Giảm đến 39% điện thoại. Truy cập www.shop.vn ngay!
spam,BÍ QUYẾT KIẾM 5000000đ/NGÀY từ Crypto. Tham gia ngay: www.shop.com
ham,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
ham,Oh that was a forwarded message. I thought you send that to me
ham,You should get more chicken broth if you want ramen unless there's some I don't know about
ham,"Jay wants to work out first, how's 4 sound?"
ham,Hey... What time is your driving on fri? We go for evaluation on fri?
spam,ƯU ĐÃI LỚN: Mua laptop chỉ với 2000000trđ tại www.shop.com. Mã: SALE292
ham,Ill be there on &lt;#&gt; ok.
ham,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?
spam,SALE SỐC! Điện thoại chỉ còn 50000đ. Áp dụng mã VN30469. Link: bit.ly/o3x7xs
spam,BẠN ĐÃ TRÚNG! MACBOOK PRO M3 trị giá 5000000đ từ Tiki. Xác nhận tại: www.shop.com
ham,Long time. You remember me today.
spam,💰 CƠ HỘI VIỆC LÀM: Thu nhập 1000-8000k/tháng. Liên hệ: 0982836110
spam,HỌC TRADE Crypto MIỄN PHÍ. Đăng ký: www.invest.asia. Số lượng có hạn!
spam,SALE SỐC: Giảm đến 32% mỹ phẩm. Truy cập www.shop.vn ngay!
ham,May b approve panalam...but it should have more posts..
spam,CƠHỘI ĐẦU TƯ! Dogecoin tăng 50% trong tuần. Tài khoản demo: bit.ly/vi2nut
spam,SALE SỐC: Giảm đến 79% gia dụng. Truy cập www.shop.online ngay!
ham,here is my new address -apples&pairs&all that malarky
ham,Wot u up 2 u weirdo?
ham,Oh dang! I didn't mean o send that to you! Lol!
ham,Aiyar hard 2 type. U later free then tell me then i call n scold n tell u.
spam,THÔNG BÁO BẢO MẬT: MoMo yêu cầu xác thực lại. Link an toàn: bit.ly/o3x7xs
spam,🏆 GIẢI ĐẶC BIỆT! IPAD PRO dành cho bạn. NHANH TAY: bit.ly/ny7vc3
ham,I will take care of financial problem.i will help:)
ham,I AM AT THE GAS STATION. GO THERE.
spam,ƯU ĐÃI LỚN: Mua Samsung chỉ với 50000000trđ tại www.shop.com. Mã: SALE523
spam,KIẾM TIỀN ONLINE! 50000k/tháng chỉ 2 ngày/ngày. Chi tiết: bit.ly/xjf0ac
spam,SALE SỐC: Giảm đến 62% điện thoại. Truy cập my.shop.asia ngay!
spam,TÀI KHOẢN CỦA BẠN: Cần cập nhật MoMo trước 3h. Chi tiết: bit.ly/o3x7xs
ham,Deadline bài tập lớn môn Hóa là khi nào?
spam,HOT DEAL: Giảm 80% tại Tiki. Mã: SALE172. Hết hạn trong 23h!
ham,I love to give massages. I use lots of baby oil... What is your fave position?
spam,ƯU ĐÃI LỚN: Mua MacBook chỉ với 28trđ tại vn.shop.asia. Mã: SALE895
ham,I like to talk pa but am not able to. I dont know y.
ham,ÌÏ give me some time to walk there.
spam,KHÁM PHÁ: Đầu tư Ethereum sinh lời 101%. CT: my.invest.xyz
ham,"Nah man, my car is meant to be crammed full of people"
spam,BÍ QUYẾT KIẾM 50000000đ/NGÀY từ Ethereum. Tham gia ngay: app.shop.online
spam,HỖ TRỢ VAY VỐN: Chỉ cần CMND + SIM. Lãi 3%. Duyệt tự động: bit.ly/xjf0ac
spam,SALE SỐC: Giảm đến 71% điện tử. Truy cập www.shop.vn ngay!
ham,I guess it is useless calling u 4 something important.
ham,"A ơi, 2 giờ chiều mình học bài tại thư viện không?"
ham,Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*
ham,"Ha. You donÛ÷t know either. I did a a clever but simple thing with pears the other day, perfect for christmas."
ham,Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can...
ham,Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-)
spam,TIN VUI! SIM của bạn trúng thưởng IPHONE 14. Gọi 0904194374 trong vòng 43h để nhận!
spam,Bought one ringtone and now getting texts costing 3 pound offering more tones etc
spam,🔐 Tài khoản ngân hàng: Phát hiện đăng nhập lạ. Bảo vệ tài khoản ngay: bit.ly/6dgkyc
ham,Sorry about that this is my mates phone and i didnt write it love Kate
ham,alright. Thanks for the advice. Enjoy your night out. I'ma try to get some sleep...
ham,Uhhhhrmm isnt having tb test bad when youre sick
spam,VIỆC LÀM TỰ DO! Thu nhập 10000k/tháng. Làm ở nhà. LH: 0986266624
ham,Nobody can decide where to eat and dad wants Chinese
ham,Jay says that you're a double-faggot
spam,HỖ TRỢ VAY VỐN: Chỉ cần CMND + SIM. Lãi 0.5%. Duyệt tự động: bit.ly/ny7vc3
ham,"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat."
spam,KIẾM TIỀN ONLINE! 2000k/tháng chỉ 6h/ngày. Chi tiết: bit.ly/uz8hsp
ham,What time. I‘m out until prob 3 or so
ham,"""YEH I AM DEF UP4 SOMETHING SAT,JUST GOT PAYED2DAY & I HAVBEEN GIVEN A£50 PAY RISE 4MY WORK & HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV"""
spam,Get your garden ready for summer with a FREE selection of summer bulbs and seeds worth £33:50 only with The Scotsman this Saturday. To stop go2 notxt.co.uk
ham,Bạn có tài liệu môn Toán không? Cho mình mượn với.
spam,BẠN ĐÃ TRÚNG! LAPTOP GAMING trị giá 1000000đ từ Viettel. Xác nhận tại: www.claim-prize.com
spam,SALE SỐC! iPhone chỉ còn 2000đ. Áp dụng mã VN35578. Link: bit.ly/vzj132
ham,Howz pain.it will come down today.do as i said ystrday.ice and medicine.
ham,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
ham,Cuộc họp kế hoạch quý lùi sang 10h30. Đừng quên báo cáo.
ham,"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight"
ham,:( but your not here....
spam,SALE SỐC! iPad chỉ còn 2000đ. Áp dụng mã VN76355. Link: bit.ly/z09t78
spam,"💰 CẦN TIỀN GẤP? Vay 5000 triệu, giải ngân sau 12h. Đăng ký: bit.ly/xrvvnz"
ham,U don't know how stubborn I am. I didn't even want to go to the hospital. I kept telling Mark I'm not a weak sucker. Hospitals are for weak suckers.
ham,Mình tìm nhóm làm project nhóm môn Kinh tế. Bạn có muốn join không?
ham,Well. Im computerless. Time to make some oreo truffles
spam,TÀI KHOẢN CỦA BẠN: Cần cập nhật Internet Banking trước 12h. Chi tiết: bit.ly/r52kpb
ham,Hôm nay 2 giờ chiều mình đi ăn nhé. Gặp ở coffee shop.
spam,HOT DEAL: Giảm 42% tại Shopee. Mã: SALE138. Hết hạn trong 37h!
spam,TÀI KHOẢN CỦA BẠN: Cần cập nhật MoMo trước 24h. Chi tiết: bit.ly/thu4qz
spam,SIÊU SALE: Thanh toán qua MoMo giảm thêm 11%!
ham,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea"
spam,KHÁM PHÁ: Đầu tư Forex sinh lời 50%. CT: app.shop.online
ham,Eat jap done oso aft ur lect wat... Ü got lect at 12 rite...
ham,I dun believe u. I thk u told him.
spam,CHÚC MỪNG BẠN! Số điện thoại của bạn trúng IPHONE 15 PRO MAX. Nhận quà tại: my.claim-prize.asia
ham,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come..."
ham,Okay. I've seen it. So i should pick it on friday?
spam,FLASH SALE 15H: iPad giảm 47%. Số lượng có hạn!
ham,10h30 mình hẹn nhau ở công viên nhé.
ham,I dunno lei... Like dun haf...
spam,TRÚNG THƯỞNG! Shopee trao ĐỒNG HỒ APPLE WATCH trị giá 1000đ. Xác nhận: bit.ly/ekokq7
spam,CHÚC MỪNG! Bạn trúng IPHONE 15 PRO từ Lazada. Liên hệ: 0913752013 để nhận ngay!
ham,Excellent! Wish we were together right now!
spam,"Free entry to the gr8prizes wkly comp 4 a chance to win the latest Nokia 8800, PSP or å£250 cash every wk.TXT GREAT to 80878 http//www.gr8prizes.com 08715705022"
spam,CẢNH BÁO: Ví điện tử của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.vn
spam,SALE SỐC: Giảm đến 65% điện thoại. Truy cập app.shop.net ngay!
ham,Sure but since my parents will be working on Tuesday I don't really need a cover story
spam,Summers finally here! Fancy a chat or flirt with sexy singles in yr area? To get MATCHED up just reply SUMMER now. Free 2 Join. OptOut txt STOP Help08714742804
ham,Tối nay 16h8 mình xem phim nhé. nhà mình như mọi khi.
ham,Bạn có báo cáo không? Mình đang cần tham khảo.
ham,"Cho mình hỏi, bạn có laptop không? Mình cần chuẩn bị thi."
spam,BẠN ĐÃ TRÚNG! SAMSUNG S23 trị giá 2000000đ từ FPT. Xác nhận tại: my.deal.net
spam,SALE SỐC: Giảm đến 41% thời trang. Truy cập www.shop.vn ngay!
spam,ƯU ĐÃI LỚN: Mua MacBook chỉ với 13trđ tại app.shop.vn. Mã: SALE590
spam,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.
spam,KIẾM TIỀN ONLINE! 2000k/tháng chỉ 48h/ngày. Chi tiết: bit.ly/zcex8w
ham,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...
spam,TIN VUI! SIM của bạn trúng thưởng XE MÁY HONDA. Gọi 0905045966 trong vòng 26h để nhận!
spam,🏦 KHOẢN VAY 2000M đã được duyệt cho bạn. Xác nhận nhận tiền: bit.ly/xjf0ac
ham,Yar else i'll thk of all sorts of funny things.
spam,SALE SỐC! Máy giặt chỉ còn 20000đ. Áp dụng mã VN85684. Link: bit.ly/thu4qz
ham,On the road so cant txt
spam,🎉 XIN CHÚC MỪNG! SĐT của bạn trúng SAMSUNG S24. Mã dự thưởng: VN30469. Gọi 0905012250!
spam,🏆 GIẢI ĐẶC BIỆT! ĐỒNG HỒ APPLE WATCH dành cho bạn. NHANH TAY: bit.ly/afkpz9
spam,TRÚNG THƯỞNG! Viettel trao TV SONY 8K trị giá 500đ. Xác nhận: bit.ly/a76d4d
spam,BẠN ĐÃ TRÚNG! IPHONE 14 trị giá 500000đ từ FPT. Xác nhận tại: www.claim-prize.com
ham,Orh i tot u say she now still dun believe.
ham,What * u wearing?
ham,Hurry home. Soup is DONE!
spam,SALE SỐC: Giảm đến 49% mỹ phẩm. Truy cập www.shop.net ngay!
spam,CƠHỘI ĐẦU TƯ! Bitcoin tăng 500% trong tuần. Tài khoản demo: bit.ly/woe35s
ham,This is all just creepy and crazy to me.
spam,"💼 TUYỂN DỤNG GẤP! Lương 10000k/tháng, làm online. Đăng ký: bit.ly/ekokq7"
ham,Ok then u tell me wat time u coming later lor.
spam,SALE SỐC: Giảm đến 61% gia dụng. Truy cập www.shop.vn ngay!
ham,Sorry i'm not free...
ham,What happened to our yo date?
spam,💎 TRADE Bitcoin - Lời 50% chỉ trong 2 ngày! Đăng ký: bit.ly/qym0uk
spam,💥 SIÊU GIẢM GIÁ! gia dụng giảm 90%. Thanh toán VNPay giảm thêm!
ham,what is your account number?
spam,"0A$NETWORKS allow companies to bill for SMS, so they are responsible for their ""suppliers"", just as a shop has to give a guarantee on what they sell. B. G."
spam,HOT DEAL: Giảm 42% tại Shopee. Mã: SALE102. Hết hạn trong 2h!
ham,3h mình hẹn nhau ở quán quen nhé.
ham,"If you want to mapquest it or something look up \usf dogwood drive\"""
ham,S'fine. Anytime. All the best with it.
spam,TÀI KHOẢN CỦA BẠN: Cần cập nhật Ví điện tử trước 24h. Chi tiết: bit.ly/hynmnc
spam,HOT DEAL: Giảm 75% tại Lazada. Mã: SALE997. Hết hạn trong 8h!
ham,"V-aluable. A-ffectionate. L-oveable. E-ternal. N-oble. T-ruthful. I-ntimate. N-atural. E-namous. Happy \VALENTINES DAY\"" in advance"""
spam,THÔNG BÁO BẢO MẬT: Tài khoản ngân hàng yêu cầu xác thực lại. Link an toàn: bit.ly/r52kpb
ham,"Bạn ơi, 9h sáng mình đi gym tại quán quen không?"
ham,University of southern california.
spam,BÍ QUYẾT KIẾM 500000đ/NGÀY từ Ethereum. Tham gia ngay: www.invest.asia
ham,Or Ì_ go buy wif him then i meet Ì_ later can?
